params_json,pretax_cagr,aftertax_cagr,pretax_mdd,mdd_pass,is_aftertax_cagr,oos_aftertax_cagr,oos_retention,oos_pass,total_tax_paid_krw,rows,trial_id
"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.058}",0.39942613786900094,0.3701514168421487,-0.3990685139132837,True,0.40861098287395325,0.2915144947656463,0.7134279473236077,True,3554922140.634767,3673,coarse_0027
"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.058}",0.4059903926838153,0.3765812602591281,-0.40319502704016774,True,0.41492900593296356,0.2981932326819814,0.718660851418418,True,3805534642.1683292,3673,coarse_0028
"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.058}",0.3960661839995494,0.3668089693138994,-0.39893056653812176,True,0.40841126746686074,0.28146722668350876,0.6891759584138984,False,3437877207.144595,3673,coarse_0029
"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.058}",0.40231437892508004,0.37294997717312306,-0.4031049406457873,True,0.41479700235468986,0.2870945538301586,0.692132662966224,False,3666524528.085267,3673,coarse_0030
"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.058}",0.3956514004988083,0.366466736254641,-0.3990685139132837,True,0.40861098287395325,0.2799744634475787,0.6851858495784587,False,3416570307.198436,3673,coarse_0031
"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.058}",0.40203332991981244,0.3727177136826456,-0.40319502704016774,True,0.41492900593296356,0.28608890833922085,0.6894888143477772,False,3651218452.455022,3673,coarse_0032
"{""dist200_enter"": 100.8, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.41020572809399836,0.38061575875703135,-0.4021965525777491,True,0.41753611919178524,0.3053338653532487,0.7312753348004388,True,3986030820.130329,3673,coarse_0033
"{""dist200_enter"": 100.8, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.41647758166551774,0.3867827987467296,-0.4063809464296113,True,0.4241463203772231,0.3105592717300907,0.7321984343843617,True,4249061636.105982,3673,coarse_0034
"{""dist200_enter"": 100.8, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.40994316535605746,0.3804225167957833,-0.4024199999715258,True,0.4179660395346363,0.30380223853473254,0.7268586674481644,True,3967829570.3497477,3673,coarse_0035
"{""dist200_enter"": 100.8, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.4162983390369388,0.3866502133241807,-0.40652664205338074,True,0.42443265524277196,0.3095273233089235,0.729273111966082,True,4235944081.0027537,3673,coarse_0036
"{""dist200_enter"": 100.8, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.4063959134031718,0.37689599699793397,-0.4021965525777491,True,0.41753611919178524,0.2936486215868275,0.703289148146599,True,3830786428.3440065,3673,coarse_0037
"{""dist200_enter"": 100.8, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.41248663051516177,0.3828853470936946,-0.4063809464296113,True,0.4241463203772231,0.2983231456805915,0.7033496021261525,True,4076697495.2656384,3673,coarse_0038
"{""dist200_enter"": 100.8, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.4061392502297838,0.3767083968552847,-0.4024199999715258,True,0.4179660395346363,0.2921467262884776,0.6989724012356459,False,3813491935.1166534,3673,coarse_0039
"{""dist200_enter"": 100.8, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.4123114900758793,0.38275668278100405,-0.40652664205338074,True,0.42443265524277196,0.2973119284637167,0.7004925864944503,True,4064257798.9371333,3673,coarse_0040
