time,prev_weight,S2_weight,S2_code,TQQQ종가,TQQQ200일 이격도,vol20,spy_dist200,rsi14
2020-02-04,0.9,0.0,0,13.078749656677246,151.13695419929047,0.03114666135004551,109.24620369399607,67.20526632470708
2020-02-27,0.0,1.0,2,9.477499961853027,104.54599974310858,0.05493240250461154,97.76399418818762,26.97921088258893
2020-02-28,1.0,0.0,0,9.625,106.02351278365998,0.05503143935193805,97.33266903448434,27.272450399775778
2020-05-27,0.0,1.0,2,10.0,109.80571969471448,0.043739296689792775,101.29643230931038,63.197347902929216
2020-06-05,1.0,0.95,950,11.236249923706056,121.88970352601784,0.03271799942009836,106.31833913276041,70.17414216562852
2020-07-06,0.95,0.9,3,13.859999656677246,143.9825131731015,0.05056562136633816,105.02019686704386,70.2216343160205
2020-07-09,0.9,0.8,4,14.462499618530272,148.84120275209057,0.0510828108596145,104.05518491903504,71.42292264891083
2020-07-10,0.8,0.0,0,14.768750190734863,151.43601699148178,0.03522037885668932,105.07987418025809,72.666507555196
2020-10-06,0.0,1.0,2,15.8100004196167,132.26860659753876,0.05527650105955259,107.76414474127394,49.71237025785079
2020-10-08,1.0,0.9,3,16.886249542236328,140.5573248044042,0.05127888338995889,110.53590948787982,54.61977726471069
2020-10-09,0.9,0.8,4,17.637500762939453,146.38972548955817,0.051569109129788994,111.47709655276488,57.843239727334556
2020-10-12,0.8,0.0,0,19.28249931335449,159.49543193853293,0.05417290340757976,113.21684257482545,63.560805493462716
2020-10-30,0.0,1.0,2,14.681249618530272,117.5664464093632,0.050306271536433016,104.52809117296728,39.28730806586367
2020-11-04,1.0,0.9,3,17.510000228881836,139.65489219855863,0.055739204930985435,109.94321625734023,56.32060400011221
2020-11-05,0.9,0.05,5,18.86124992370605,150.06233045262246,0.05807107303556772,112.05420646246453,61.415892414523384
2020-11-10,0.05,0.9,3,16.811250686645508,132.8310780159175,0.0564238855306604,113.12591908026657,50.92434193144635
2020-11-25,0.9,0.8,4,19.12874984741211,147.79202751001358,0.04968453758433462,115.31229815177949,60.205651784530914
2020-11-27,0.8,0.0,0,19.6512508392334,151.51114216238528,0.04902267567181026,115.58454545358698,62.64511776365586
2021-03-04,0.0,1.0,2,20.042499542236328,112.36061077300836,0.045009368178232576,108.85702633509568,34.319541289251134
2021-03-11,1.0,0.95,950,22.69499969482422,125.25953253202582,0.05898081105626466,112.9739623435133,50.14638801580204
2021-03-15,0.95,0.0,0,22.837499618530277,125.1813119348128,0.059305144039627035,113.50102842905831,50.877875972257996
2021-03-25,0.0,1.0,2,21.225000381469727,113.5390294389675,0.05822382110987587,110.58461328987175,44.89791337300289
